AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
216.35000610351562,222.2100067138672,215.17999267578125,220.69000244140625,68490500,588.5,598.1199951171875,581.8599853515625,594.25,21052600,296.4200134277344,303.9200134277344,293.8500061035156,299.6600036621094,74137700,105.12999725341797,106.52999877929688,103.80999755859375,104.30999755859375,41232700,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,59030800
222.55999755859375,227.3300018310547,222.27000427246094,226.27999877929688,54318400,598.719970703125,616.7000122070312,597.6300048828125,613.0499877929688,23554900,311.1300048828125,319.4800109863281,309.6000061035156,318.5799865722656,85165100,104.25,108.04000091552734,103.31999969482422,106.97000122070312,62918300,270.8999938964844,277.0,270.8999938964844,275.9200134277344,65585800
226.3800048828125,230.52000427246094,223.8000030517578,229.6699981689453,39379300,624.0,637.0499877929688,618.2999877929688,636.219970703125,25213000,326.2099914550781,328.8299865722656,317.6499938964844,323.44000244140625,88632100,106.12000274658203,106.30000305175781,103.81999969482422,104.4000015258789,35122600,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200
230.74000549316406,231.75,228.77000427246094,229.16000366210938,38497900,637.6900024414062,638.3599853515625,631.6300048828125,633.6099853515625,15209500,320.67999267578125,324.5,316.7900085449219,319.95001220703125,51373400,105.73999786376953,106.94999694824219,105.22000122070312,106.13999938964844,27951000,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400
231.24000549316406,233.2899932861328,230.22000122070312,233.22000122070312,20292300,636.0800170898438,648.0499877929688,635.5,647.9500122070312,11033200,323.3699951171875,326.8500061035156,316.7900085449219,320.17999267578125,26018600,106.44000244140625,107.94000244140625,106.23999786376953,107.58000183105469,15021600,277.260009765625,279.0,275.989990234375,278.8500061035156,20135600
