Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,110.67150115966797,112.81999969482422,110.40499877929688,112.00700378417969,36929000,631.0900268554688,635.0,618.1099853515625,631.760009765625,19245000,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,41312400,248.33999633789062,251.75,245.58999633789062,248.39999389648438,36476500,284.4200134277344,290.79998779296875,282.8599853515625,290.1000061035156,29557300
2025-11-11,111.76000213623047,113.92198944091797,111.27999877929688,113.64399719238281,27965940,628.0,629.5599975585938,619.3900146484375,627.0800170898438,13302200,269.80999755859375,275.9100036621094,269.79998779296875,275.25,46208300,248.41000366210938,249.75,247.22999572753906,249.10000610351562,23564100,287.75,291.9200134277344,287.32000732421875,291.30999755859375,19842100
2025-11-12,113.81700134277344,116.43399047851562,112.82599639892578,115.75,39220570,628.1300048828125,628.989990234375,607.77001953125,609.010009765625,24493300,275.0,275.7300109863281,271.70001220703125,273.4700012207031,48398000,250.24000549316406,250.3699951171875,243.75,244.1999969482422,31190100,291.67999267578125,292.010009765625,283.69000244140625,286.7099914550781,24829900
2025-11-13,115.8499984741211,116.73300170898438,114.56900024414062,115.4229965209961,40143590,613.0700073242188,617.6500244140625,603.0,609.8900146484375,20973800,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,49602800,243.0500030517578,243.75,236.5,237.5800018310547,41401700,282.3399963378906,282.8399963378906,277.239990234375,278.57000732421875,29494000
2025-11-14,114.27300262451172,114.27300262451172,110.72100067138672,111.21700286865234,47116420,601.7899780273438,613.6799926757812,595.2000122070312,609.4600219726562,20679500,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,47399300,235.05999755859375,238.72999572753906,232.88999938964844,234.69000244140625,38880000,271.4100036621094,278.55999755859375,270.70001220703125,276.4100036621094,31106700
