Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25 14:30:00+00:00,278.9049987792969,226.7100067138672,327.35589599609375,626.6950073242188,104.6449966430664,280.3800048828125,227.89999389648438,328.8299865722656,629.1799926757812,106.30000305175781,275.2699890136719,223.8000030517578,319.54998779296875,618.2999877929688,104.20999908447266,275.29998779296875,226.3800048828125,325.0299987792969,624.0250244140625,106.12000274658203,9723608,6943622,23847024,5320912,4578886
2025-11-25 15:30:00+00:00,277.8299865722656,227.77000427246094,320.67498779296875,626.760009765625,104.4800033569336,279.6300048828125,228.42999267578125,328.2398986816406,629.780029296875,104.81999969482422,277.7799987792969,226.35000610351562,317.6499938964844,626.010009765625,104.0,278.8900146484375,226.69000244140625,327.3500061035156,626.625,104.6500015258789,2840433,2886746,11310606,2211167,2041834
2025-11-25 16:30:00+00:00,279.0700988769531,229.25,321.2149963378906,629.1649780273438,104.93000030517578,279.30999755859375,230.07000732421875,322.05999755859375,629.9598999023438,105.0199966430664,277.5,227.5800018310547,318.67999267578125,624.4299926757812,104.2699966430664,277.82000732421875,227.7899932861328,320.6099853515625,626.739990234375,104.4800033569336,2504679,3082617,4824105,1306949,1766192
2025-11-25 17:30:00+00:00,278.760009765625,229.55999755859375,324.010009765625,630.10498046875,104.70500183105469,279.3699951171875,229.89999389648438,324.1000061035156,631.2999877929688,105.20099639892578,278.2300109863281,229.02999877929688,320.3299865722656,628.4400024414062,104.68000030517578,279.0899963378906,229.25999450683594,321.20001220703125,629.1699829101562,104.94000244140625,1925113,2100070,4240860,1494571,1741808
2025-11-25 18:30:00+00:00,278.0350036621094,229.8000030517578,322.6400146484375,632.6900024414062,104.44000244140625,278.7799987792969,230.52000427246094,324.3399963378906,633.27001953125,105.0,277.7900085449219,229.3699951171875,321.45001220703125,630.010009765625,104.30999755859375,278.7650146484375,229.5500946044922,324.0050048828125,630.0999755859375,104.70999908447266,1727727,2146344,4245050,1447396,1637720
2025-11-25 19:30:00+00:00,277.56500244140625,229.49000549316406,321.3800048828125,633.6500244140625,104.49349975585938,278.1449890136719,229.9499969482422,323.44000244140625,633.9249877929688,104.55500030517578,277.49749755859375,228.7899932861328,320.5350036621094,630.8900146484375,104.30000305175781,278.0400085449219,229.8000030517578,322.6499938964844,632.7650146484375,104.44499969482422,1909795,2204594,4365155,1375502,1399600
2025-11-25 20:30:00+00:00,276.95001220703125,229.60000610351562,323.3900146484375,636.219970703125,104.30999755859375,278.0,229.99000549316406,324.2699890136719,637.0449829101562,104.66000366210938,276.8599853515625,229.13900756835938,321.3500061035156,633.5999755859375,103.81999969482422,277.55999755859375,229.49000549316406,321.4100036621094,633.6199951171875,104.48999786376953,2448205,2133973,3769471,1975048,4185784
2025-11-26 14:30:00+00:00,277.80999755859375,230.51499938964844,317.9599914550781,635.4000244140625,106.08999633789062,279.0474853515625,230.80999755859375,324.5,638.3300170898438,106.80000305175781,276.6300048828125,228.77000427246094,316.7900085449219,631.6300048828125,105.22000122070312,276.9599914550781,230.74000549316406,320.5199890136719,637.6900024414062,105.76000213623047,5086107,5841042,13686569,3299699,5155578
2025-11-26 15:30:00+00:00,279.0101013183594,231.0841064453125,319.4317932128906,637.1900024414062,106.30000305175781,279.1400146484375,231.30999755859375,320.2300109863281,638.2000122070312,106.66999816894531,276.80999755859375,230.1199951171875,317.1600036621094,634.510009765625,106.04000091552734,277.7900085449219,230.51499938964844,317.9599914550781,635.4000244140625,106.08999633789062,2510611,2659243,4919751,1076706,2328286
2025-11-26 16:30:00+00:00,279.0790100097656,230.8800048828125,318.85009765625,636.739990234375,106.61000061035156,279.5299987792969,231.74740600585938,320.0400085449219,638.3300170898438,106.94999694824219,278.8699951171875,230.66000366210938,318.25,635.0700073242188,106.02999877929688,279.0299987792969,231.0998992919922,319.4599914550781,637.2999877929688,106.30000305175781,2586354,2039562,3019366,907633,1699400
2025-11-26 17:30:00+00:00,278.54998779296875,230.7100067138672,319.4049987792969,635.5999755859375,106.45500183105469,279.2900085449219,230.99000549316406,319.56988525390625,637.030029296875,106.6500015258789,278.0950012207031,229.44000244140625,318.12701416015625,633.8099975585938,106.01000213623047,279.07000732421875,230.88330078125,318.8695068359375,636.739990234375,106.625,1871279,2174338,2550288,731722,1311396
2025-11-26 18:30:00+00:00,278.260009765625,229.56500244140625,318.8550109863281,633.9000244140625,106.21009826660156,278.581787109375,230.7449951171875,319.4299011230469,635.5499877929688,106.5250015258789,277.92498779296875,229.28939819335938,318.4700012207031,633.219970703125,106.05000305175781,278.55999755859375,230.72430419921875,319.3800048828125,635.5499877929688,106.46219635009766,1426945,2207386,2064333,657870,1083115
2025-11-26 19:30:00+00:00,278.0799865722656,229.42999267578125,319.3500061035156,634.2050170898438,105.86499786376953,278.94000244140625,229.7899932861328,319.4800109863281,634.75,106.33999633789062,278.010009765625,229.0449981689453,318.3599853515625,633.4600219726562,105.81999969482422,278.2601013183594,229.57000732421875,318.8399963378906,633.9199829101562,106.22000122070312,1953254,2275778,2422272,736714,1436535
2025-11-26 20:30:00+00:00,277.4700012207031,229.1199951171875,320.010009765625,633.5499877929688,106.12000274658203,278.29998779296875,229.80999755859375,320.4150085449219,634.8599853515625,106.22000122070312,277.1499938964844,229.05999755859375,319.2099914550781,633.0700073242188,105.8499984741211,278.07000732421875,229.4199981689453,319.3500061035156,634.2050170898438,105.86100006103516,9116002,2284974,2803187,798363,1782615
2025-11-28 14:30:00+00:00,276.260009765625,231.47999572753906,318.072509765625,641.385009765625,107.44000244140625,278.23919677734375,232.2100067138672,326.8299865722656,643.1099853515625,107.55000305175781,276.0199890136719,230.22999572753906,317.38409423828125,635.5,106.25,277.260009765625,231.21499633789062,323.92498779296875,637.27001953125,106.5,4040463,4867303,9173429,2303815,3326926
2025-11-28 15:30:00+00:00,276.25,231.94000244140625,317.3699951171875,644.4949951171875,107.44000244140625,276.9198913574219,232.5449981689453,319.4259033203125,645.4500122070312,107.88999938964844,275.989990234375,231.22000122070312,316.7900085449219,641.0,107.12000274658203,276.2900085449219,231.47999572753906,318.0299987792969,641.340087890625,107.43499755859375,1743837,2371103,3563857,1509962,1870904
2025-11-28 16:30:00+00:00,277.04998779296875,232.10450744628906,319.70001220703125,645.2999877929688,107.5250015258789,277.16009521484375,232.8800048828125,320.0799865722656,646.25,107.94000244140625,275.98651123046875,231.8699951171875,317.1099853515625,643.3300170898438,107.37999725341797,276.2449951171875,231.93499755859375,317.3599853515625,644.3699951171875,107.44000244140625,1791406,2322322,2341202,1048681,1473899
